"GEO_ID","NAME","P8_001N","P8_002N","P8_003N","P8_004N","P8_005N","P8_006N","P8_007N","P8_008N","P8_009N","P8_010N","P8_011N","P8_012N","P8_013N","P8_014N","P8_015N","P8_016N","P8_017N","P8_018N","P8_019N","P8_020N","P8_021N","P8_022N","P8_023N","P8_024N","P8_025N","P8_026N","P8_027N","P8_028N","P8_029N","P8_030N","P8_031N","P8_032N","P8_033N","P8_034N","P8_035N","P8_036N","P8_037N","P8_038N","P8_039N","P8_040N","P8_041N","P8_042N","P8_043N","P8_044N","P8_045N","P8_046N","P8_047N","P8_048N","P8_049N","P8_050N","P8_051N","P8_052N","P8_053N","P8_054N","P8_055N","P8_056N","P8_057N","P8_058N","P8_059N","P8_060N","P8_061N","P8_062N","P8_063N","P8_064N","P8_065N","P8_066N","P8_067N","P8_068N","P8_069N","P8_070N","P8_071N",
"860Z200US14536","ZCTA5 14536","607","576","556","9","2","3","0","6","31","30","0","10","6","0","14","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14537","ZCTA5 14537","203","198","198","0","0","0","0","0","5","5","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14539","ZCTA5 14539","225","222","221","0","0","1","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14541","ZCTA5 14541","3298","3192","2451","636","16","11","0","78","106","101","20","31","5","1","44","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14542","ZCTA5 14542","68","64","61","0","0","0","0","3","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14543","ZCTA5 14543","3160","3011","2825","87","7","71","0","21","149","140","15","28","9","0","74","2","5","0","4","0","0","0","3","0","0","7","3","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"860Z200US14544","ZCTA5 14544","2035","1967","1936","5","4","8","0","14","68","64","5","36","5","0","17","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14545","ZCTA5 14545","157","147","146","1","0","0","0","0","10","10","1","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14546","ZCTA5 14546","4872","4582","4157","218","24","84","11","88","290","273","52","62","46","1","92","9","4","0","7","0","0","0","0","0","0","14","0","4","0","1","1","0","1","0","3","0","0","3","0","0","0","0","0","1","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14548","ZCTA5 14548","3972","3771","3648","31","13","25","1","53","201","196","25","65","12","2","82","0","0","0","10","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14549","ZCTA5 14549","137","136","136","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14550","ZCTA5 14550","1564","1489","1471","3","2","4","0","9","75","74","1","37","5","0","30","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14551","ZCTA5 14551","5163","4661","3934","423","34","24","0","246","502","483","72","97","14","0","281","4","0","0","5","1","0","6","0","3","0","14","2","0","0","2","1","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14555","ZCTA5 14555","934","880","854","17","3","2","0","4","54","50","10","10","0","0","27","1","0","0","0","1","0","0","0","1","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14556","ZCTA5 14556","875","860","429","371","13","3","1","43","15","9","0","0","0","1","3","2","0","0","1","0","0","0","1","1","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14557","ZCTA5 14557","136","130","127","0","1","2","0","0","6","6","0","0","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14559","ZCTA5 14559","17964","17043","16349","349","21","155","2","167","921","881","179","197","75","2","401","1","4","0","15","0","1","5","0","0","1","35","9","3","0","5","1","0","6","1","8","1","0","0","0","0","0","1","0","0","0","0","5","0","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14560","ZCTA5 14560","2167","2052","2020","12","8","2","0","10","115","107","10","40","2","0","53","0","1","0","1","0","0","0","0","0","0","5","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1",
"860Z200US14561","ZCTA5 14561","3026","2884","2781","21","6","6","0","70","142","138","13","47","13","1","61","0","1","0","1","0","1","0","0","0","0","4","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14564","ZCTA5 14564","16138","15336","14591","164","32","402","2","145","802","761","93","120","128","4","406","0","1","0","5","1","0","0","2","1","0","29","9","3","0","6","4","0","0","4","1","0","0","0","0","0","0","1","0","0","1","0","8","0","2","0","1","0","0","1","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","4",
"860Z200US14568","ZCTA5 14568","5975","5639","5482","49","7","52","4","45","336","321","39","103","25","1","149","0","0","0","1","0","1","1","1","0","0","14","9","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14569","ZCTA5 14569","6302","6002","5814","38","14","53","2","81","300","290","28","129","12","0","119","0","1","0","1","0","0","0","0","0","0","9","4","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14571","ZCTA5 14571","1207","1120","996","30","8","9","0","77","87","80","15","22","9","0","34","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14572","ZCTA5 14572","4636","4424","4322","23","20","15","0","44","212","204","36","85","4","2","77","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","0","2","0","1","0","0","0","0","0","0","0","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14580","ZCTA5 14580","54148","51197","47433","1616","85","1352","10","701","2951","2751","395","433","407","13","1373","23","14","11","52","1","0","11","3","7","8","167","55","7","0","38","6","0","39","5","5","0","2","0","5","1","4","0","0","0","0","0","31","2","0","24","1","0","0","0","0","0","0","3","1","0","0","0","2","2","0","0","0","0","0","0","0",
"860Z200US14585","ZCTA5 14585","187","185","185","0","0","0","0","0","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14586","ZCTA5 14586","13089","12226","8066","1429","34","2469","0","228","863","804","175","106","139","1","307","15","16","1","34","0","0","1","3","4","2","54","17","8","2","17","1","0","5","1","3","0","0","0","0","0","0","0","0","0","0","0","5","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14588","ZCTA5 14588","8","3","3","0","0","0","0","0","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14589","ZCTA5 14589","7637","7122","6589","237","29","23","3","241","515","491","91","139","21","0","222","2","0","0","9","0","0","5","0","0","2","23","12","0","0","2","0","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14590","ZCTA5 14590","4902","4659","4470","75","9","24","0","81","243","238","52","58","5","0","113","1","0","2","6","0","0","1","0","0","0","4","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US14591","ZCTA5 14591","1451","1391","1376","2","1","2","0","10","60","59","2","42","1","0","13","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14592","ZCTA5 14592","222","218","214","4","0","0","0","0","4","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14604","ZCTA5 14604","3138","2872","1638","760","10","264","1","199","266","240","35","23","17","0","132","10","0","0","18","2","0","0","0","1","2","21","11","1","0","3","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14605","ZCTA5 14605","12172","10680","1726","5950","62","497","14","2431","1492","1388","260","41","66","4","730","53","18","0","192","0","1","5","0","3","15","89","39","1","1","24","1","0","13","0","3","0","0","0","7","0","0","0","0","0","0","0","15","0","0","13","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14606","ZCTA5 14606","28252","25655","15151","7120","108","1506","15","1755","2597","2418","686","245","170","9","1015","48","25","5","159","6","1","17","4","8","20","159","60","10","0","44","1","2","12","10","4","2","0","0","13","1","0","0","0","0","0","0","18","3","1","13","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1",
"860Z200US14607","ZCTA5 14607","16298","15238","12328","1968","45","441","7","449","1060","972","207","128","127","13","421","15","11","1","31","7","0","4","1","3","3","71","36","5","1","9","4","1","9","1","1","1","1","0","0","0","0","0","0","0","0","2","15","1","0","11","3","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"860Z200US14608","ZCTA5 14608","13177","12012","2835","7257","55","824","11","1030","1165","1054","359","67","42","4","325","67","29","0","129","0","0","17","3","7","5","102","43","2","2","38","2","0","5","0","6","1","0","0","3","0","0","0","0","0","0","0","9","4","0","2","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14609","ZCTA5 14609","41329","37475","19512","13593","178","465","15","3712","3854","3500","904","242","223","4","1466","165","41","1","407","0","3","14","10","10","10","287","152","11","0","71","6","0","25","13","0","0","5","1","3","0","0","0","0","0","0","0","64","9","1","44","0","5","0","0","0","0","0","0","3","0","0","2","3","0","2","0","1","0","0","0","0",
"860Z200US14610","ZCTA5 14610","14311","13371","11628","1053","45","440","1","204","940","856","160","87","168","5","363","18","14","0","30","1","0","5","0","4","1","74","35","7","0","15","1","0","10","0","5","0","0","0","0","0","1","0","0","0","0","0","10","1","0","7","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",
"860Z200US14611","ZCTA5 14611","18586","16890","3784","11291","88","513","6","1208","1696","1519","514","89","76","4","472","130","24","4","184","0","0","11","3","6","2","144","82","6","1","34","1","0","4","3","4","0","2","0","3","3","1","0","0","0","0","0","33","4","3","21","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14612","ZCTA5 14612","34844","32409","27738","2847","91","687","3","1043","2435","2261","464","333","184","7","1083","49","6","1","104","1","0","14","3","3","9","148","85","2","0","43","1","0","9","2","1","0","0","0","1","3","0","0","1","0","0","0","25","1","0","21","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US14613","ZCTA5 14613","14882","13289","3698","7097","84","887","6","1517","1593","1464","462","87","51","0","535","74","11","15","184","0","0","10","3","4","28","121","57","7","0","34","0","1","6","3","3","0","4","0","5","0","0","0","0","1","0","0","8","2","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14614","ZCTA5 14614","1109","1075","473","533","2","42","0","25","34","26","5","6","3","2","3","2","1","1","2","0","0","0","1","0","0","6","0","2","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14615","ZCTA5 14615","16862","15246","8377","4875","85","566","9","1334","1616","1500","406","150","60","1","615","47","18","1","172","0","1","4","6","3","16","106","55","4","0","24","3","0","15","1","2","0","0","0","2","0","0","0","0","0","0","0","8","1","2","4","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"860Z200US14616","ZCTA5 14616","27946","25836","20287","3701","94","690","5","1059","2110","1975","536","252","137","7","881","29","16","1","100","0","0","7","5","2","2","119","54","5","1","30","1","0","18","2","5","0","0","1","1","1","0","0","0","0","0","0","15","2","0","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14617","ZCTA5 14617","22599","20990","18859","1322","41","323","6","439","1609","1495","301","216","164","0","707","16","6","0","69","1","0","3","6","3","3","82","30","4","0","25","7","0","4","5","3","0","0","2","1","0","0","1","0","0","0","0","30","1","0","22","0","2","0","0","4","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0",
"860Z200US14618","ZCTA5 14618","23998","22332","18965","1110","58","1840","11","348","1666","1587","232","180","420","2","659","19","5","2","50","0","0","3","4","5","6","66","21","5","0","20","2","1","9","0","5","0","2","0","1","0","0","0","0","0","0","0","13","1","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14619","ZCTA5 14619","14061","13221","2606","10070","34","127","4","380","840","747","271","53","40","0","167","92","7","2","107","0","0","2","0","3","3","85","39","4","2","23","4","0","2","4","4","0","0","0","3","0","0","0","0","0","0","0","7","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"860Z200US14620","ZCTA5 14620","24185","22505","15668","3567","91","2441","14","724","1680","1575","316","193","237","7","621","41","25","7","90","1","0","10","9","16","2","87","26","12","3","25","2","0","12","3","1","0","0","0","1","0","0","1","0","1","0","0","13","2","0","4","3","1","0","1","1","0","0","0","1","0","0","0","5","0","4","0","0","1","0","0","0",
"860Z200US14621","ZCTA5 14621","32891","28864","6681","14676","132","690","25","6660","4027","3672","735","108","91","5","1920","135","23","6","540","6","2","19","14","33","35","304","133","30","0","93","6","0","21","3","3","0","1","1","9","0","0","0","0","0","2","2","48","5","1","33","2","0","0","0","0","0","1","2","0","0","0","4","3","0","3","0","0","0","0","0","0",
"860Z200US14622","ZCTA5 14622","11930","11181","9641","917","33","186","1","403","749","714","136","129","50","2","330","5","5","7","27","3","1","6","3","6","4","27","13","3","0","3","1","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","7","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",
